지역코드,시군구,법정동,지번,단지,건축년도,층,전용면적,년,월,일,보증금,월세,좌표
11500,강서구,가양동,1480-5,이스타빌1차,2002,11,27.0,2022,9,6,12500,0,126.853003378704@37.562604799047
11500,강서구,가양동,1480-1,이스타빌2차,2003,8,34.0,2022,9,22,6000,35,126.852691762429@37.5632568106804
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,2003,8,26.96,2022,9,23,12000,0,126.850919487753@37.5637379776777
11500,강서구,가양동,1479-9,휴먼빌,2004,10,25.64,2022,9,23,10000,30,126.851199212265@37.563582789378
11500,강서구,가양동,1480-5,이스타빌1차,2002,5,27.0,2022,9,30,7000,35,126.853003378704@37.562604799047
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,11,24.57,2022,9,14,10000,32,126.829003171406@37.5598870117656
11500,강서구,마곡동,758-4,마곡럭스나인오피스텔,2016,4,25.29,2022,9,16,7900,34,126.826102598635@37.5689294987549
11500,강서구,마곡동,784-11,마곡오드카운티1차,2016,6,30.18,2022,9,16,10000,26,126.839508586492@37.5638849256697
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,13,24.57,2022,9,16,8000,27,126.829003171406@37.5598870117656
11500,강서구,마곡동,760-2,마곡나루역캐슬파크,2016,12,23.39,2022,9,23,13781,0,126.827465991553@37.5678538473414
11500,강서구,공항동,72-61,비엔비빌리지,2011,2,25.13,2022,9,5,10000,0,126.808447827008@37.561017025551
11500,강서구,공항동,72-61,비엔비빌리지,2011,3,27.88,2022,9,26,11000,0,126.808447827008@37.561017025551
11500,강서구,방화동,620-214,(620-214),2011,7,27.37,2022,9,1,13500,0,126.807147244916@37.5628357689758
11500,강서구,방화동,620-52,벤처오피스텔(620-52),2002,7,26.4,2022,9,5,1000,40,126.808135392642@37.5625097278816
11500,강서구,방화동,621-2,벤처오피스텔(621-2),2003,6,25.16,2022,9,15,10500,0,126.807752083032@37.5622848449654
11500,강서구,방화동,849,벽산에어트리움,2003,3,28.03,2022,9,17,9000,0,126.806969182308@37.5724150888211
11500,강서구,방화동,620-209,더스카이2,2016,5,27.37,2022,9,20,13600,0,126.806743439412@37.5639975112958
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,7,26.22,2022,9,23,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,10,26.22,2022,9,27,7800,0,126.81295147539@37.5772813416219
11500,강서구,방화동,620-209,더스카이2,2016,2,27.37,2022,9,30,12900,5,126.806743439412@37.5639975112958
11500,강서구,화곡동,908-4,(908-4),2004,5,30.89,2022,10,4,9000,0,126.847033032384@37.5279646057507
11500,강서구,화곡동,982-17,크라운뷰,2009,13,51.14,2022,10,4,11000,32,126.84752158657@37.5489680502275
11500,강서구,화곡동,908-4,(908-4),2004,4,30.89,2022,10,4,9000,0,126.847033032384@37.5279646057507
11500,강서구,화곡동,46-217,(46-217),1997,4,29.7,2022,10,8,3000,40,126.847821163381@37.5449844689153
11500,강서구,화곡동,1105-10,예가채 Ⅱ,2014,5,41.86,2022,10,10,10000,0,126.84981642937@37.5526826391298
11500,강서구,화곡동,343-66,(343-66),2004,2,27.42,2022,10,18,13000,10,126.846572112397@37.5307162743393
11500,강서구,가양동,1479-9,휴먼빌,2004,12,25.64,2022,10,13,3000,40,126.851199212265@37.563582789378
11500,강서구,가양동,1479-8,동양 트레벨 스카이 오피스텔,2003,9,26.96,2022,10,14,4000,38,126.850919487753@37.5637379776777
11500,강서구,마곡동,776,마곡 파크뷰 대방디엠시티 오피스텔,2019,5,26.68,2022,10,1,1000,37,126.839374710769@37.5686002013511
11500,강서구,공항동,45-19,대룡드림타워-Ⅱ,2005,8,27.34,2022,10,22,1000,40,126.808907666244@37.5618434902662
11500,강서구,공항동,45-19,대룡드림타워-Ⅱ,2005,12,27.34,2022,10,25,10000,0,126.808907666244@37.5618434902662
11500,강서구,공항동,72-61,비엔비빌리지,2011,3,27.88,2022,10,27,11000,0,126.808447827008@37.561017025551
11500,강서구,공항동,45-19,대룡드림타워-Ⅱ,2005,8,25.83,2022,10,27,9000,0,126.808907666244@37.5618434902662
11500,강서구,방화동,829,오피앙2,2002,4,28.5,2022,10,4,8000,0,126.8125052385@37.5784531305184
11500,강서구,방화동,829-5,에어뷰21-1오피스텔,1999,7,24.99,2022,10,5,8000,0,126.81282165913@37.5783740078327
11500,강서구,방화동,830-2,하이포트,1999,7,29.8,2022,10,8,8000,0,126.81267508114@37.5765639634024
11500,강서구,방화동,830-1,에어뷰21-2오피스텔,1999,4,26.91,2022,10,14,500,40,126.81295147539@37.5772813416219
11500,강서구,방화동,620-214,(620-214),2011,13,27.37,2022,10,14,11550,0,126.807147244916@37.5628357689758
11500,강서구,방화동,621-2,벤처오피스텔(621-2),2003,2,25.16,2022,10,18,5000,20,126.807752083032@37.5622848449654
11500,강서구,방화동,830-3,방화샤르망1오피스텔,2003,5,24.9,2022,10,24,1000,35,126.813025742326@37.5764733766294
11500,강서구,염창동,253-2,리젠펠리스오피스텔,2014,2,28.1,2022,11,3,13000,0,126.876281082951@37.5500923383808
11500,강서구,화곡동,982-17,크라운뷰,2009,6,42.72,2022,11,1,12120,0,126.84752158657@37.5489680502275
11500,강서구,화곡동,29-39,동인오피스텔,2002,4,23.92,2022,11,2,10000,0,126.847484309697@37.546752538215
11500,강서구,화곡동,24-92,아덴하임,2020,12,26.63,2022,11,2,10000,30,126.845485638279@37.5462311812095
11500,강서구,화곡동,24-53,대흥오피스텔,1997,4,30.42,2022,11,8,13000,0,126.847057738571@37.5469609393121
11500,강서구,화곡동,982-17,크라운뷰,2009,10,42.72,2022,11,10,10000,40,126.84752158657@37.5489680502275
11500,강서구,화곡동,935-15,골든라인씨티,2019,8,29.92,2022,11,11,12000,28,126.839384844048@37.5285358725085
11500,강서구,화곡동,29-74,강서오피스텔,1998,4,35.51,2022,11,17,8850,30,126.848451127323@37.5460545849916
11500,강서구,가양동,1480-5,이스타빌1차,2002,6,30.24,2022,11,8,3000,40,126.853003378704@37.562604799047
11500,강서구,가양동,1480-1,이스타빌2차,2003,2,34.0,2022,11,17,11000,20,126.852691762429@37.5632568106804
11500,강서구,마곡동,758-4,마곡럭스나인오피스텔,2016,4,25.29,2022,11,1,12127,21,126.826102598635@37.5689294987549
11500,강서구,마곡동,773-3,힐스테이트에코동익,2017,3,24.57,2022,11,3,10000,40,126.829003171406@37.5598870117656
11500,강서구,공항동,72-61,비엔비빌리지,2011,3,27.88,2022,11,18,11000,0,126.808447827008@37.561017025551
11500,강서구,방화동,620-52,벤처오피스텔(620-52),2002,2,26.0,2022,11,17,3000,40,126.808135392642@37.5625097278816
11560,영등포구,영등포동4가,443,영등포 센트럴 푸르지오 시티,2013,12,29.75,2022,1,6,12000,35,126.901956875182@37.5180007952031
11560,영등포구,영등포동7가,94-64,영등포 리버텔,2004,12,27.75,2022,1,1,7000,20,126.910825427983@37.5251711560669
11560,영등포구,영등포동7가,94-64,영등포 리버텔,2004,5,29.19,2022,1,5,11500,0,126.910825427983@37.5251711560669
11560,영등포구,영등포동7가,94-186,(94-186),2003,4,25.45,2022,1,8,11500,10,126.908913047288@37.5241143921759
11560,영등포구,영등포동7가,94-50,미진오피스텔,2019,3,23.36,2022,1,20,9000,21,126.90871390636@37.5259323066772
11560,영등포구,영등포동7가,94-50,미진오피스텔,2019,3,23.36,2022,1,20,9000,21,126.90871390636@37.5259323066772
11560,영등포구,영등포동7가,94-50,미진오피스텔,2019,3,23.36,2022,1,22,9000,21,126.90871390636@37.5259323066772
11560,영등포구,영등포동7가,29-112,한가람 더원 103동,2020,7,24.76,2022,1,26,13000,25,126.90812446951@37.5246896917653
11560,영등포구,영등포동7가,94-64,영등포 리버텔,2004,8,27.75,2022,1,28,11500,0,126.910825427983@37.5251711560669
11560,영등포구,영등포동7가,94-50,미진오피스텔,2019,3,23.36,2022,1,30,9000,21,126.90871390636@37.5259323066772
11560,영등포구,여의도동,13-24,민족통일 대통령 리빙텔,2003,3,26.52,2022,1,26,14000,0,126.921449587169@37.5293053986179
11560,영등포구,당산동1가,458,강남,2012,2,81.6,2022,1,22,2000,40,126.898701186741@37.5221806616717
11560,영등포구,당산동4가,1-2,코오롱 스타폴리스,2005,4,41.22,2022,1,17,13000,20,126.902890376804@37.5274353023221
11560,영등포구,당산동4가,32-153,(32-153),1998,5,23.37,2022,1,21,8400,0,126.899529025085@37.529412718559
11560,영등포구,당산동4가,1-2,코오롱 스타폴리스,2005,9,34.88,2022,1,21,12000,40,126.902890376804@37.5274353023221
11560,영등포구,당산동4가,1-2,코오롱 스타폴리스,2005,9,34.88,2022,1,21,12000,40,126.902890376804@37.5274353023221
11560,영등포구,당산동5가,9-2,당산 삼성쉐르빌,2013,9,24.12,2022,1,18,12000,28,126.90056823122@37.5332461088275
11560,영등포구,당산동,121-44,한산 오피스텔,2010,10,23.36,2022,1,5,7000,20,126.907319572349@37.5308970288076
11560,영등포구,당산동,121-43,리스빌,2012,5,24.03,2022,1,6,8000,25,126.907220166172@37.5311287616129
11560,영등포구,당산동,121-43,리스빌,2012,5,24.03,2022,1,6,8000,25,126.907220166172@37.5311287616129
11560,영등포구,당산동,121-141,노들리안 오피스텔1,2011,6,29.8,2022,1,14,11850,15,126.908930413936@37.5267282204642
11560,영등포구,당산동,121-44,한산 오피스텔,2010,5,23.36,2022,1,18,7000,15,126.907319572349@37.5308970288076
11560,영등포구,당산동,121-107,현대뉴스타오피스텔,1993,3,31.05,2022,1,23,1000,40,126.907931002608@37.5278576016381
11560,영등포구,도림동,819,대우미래사랑,2004,15,29.38,2022,1,7,14000,0,126.900564286316@37.5114480352746
11560,영등포구,도림동,819,대우미래사랑,2004,3,29.38,2022,1,15,13500,0,126.900564286316@37.5114480352746
11560,영등포구,도림동,819,대우미래사랑,2004,2,29.38,2022,1,29,7000,28,126.900564286316@37.5114480352746
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,12,25.93,2022,1,6,12000,0,126.88384073097@37.5171863864547
11560,영등포구,문래동6가,26,문래동 대우 이안,2004,5,56.1,2022,1,17,2000,40,126.886818565978@37.5205678781119
11560,영등포구,양평동2가,43-14,CO-OP Residence/오목교,2004,12,26.38,2022,1,8,12000,0,126.883256532527@37.5258084397285
11560,영등포구,양평동2가,19-4,양평동 오피스텔,2004,5,31.98,2022,1,10,12000,0,126.88386444527@37.5227432902165
11560,영등포구,양평동4가,32-8,그랑드빌,2003,5,31.55,2022,1,27,12000,35,126.897312658387@37.5347939967762
11560,영등포구,신길동,22-5,대우 디오빌 골든뷰 오피스텔,2004,2,28.29,2022,1,9,13650,0,126.91774985709@37.5174479068135
11560,영등포구,신길동,59-2,엔-씨티오피스텔,2000,18,26.9,2022,1,15,12500,0,126.918095568757@37.5150659065551
11560,영등포구,영등포동1가,20-1,대승프린스텔,2001,3,24.51,2022,2,5,13000,0,126.915808804019@37.5178069361311
11560,영등포구,영등포동2가,333,지뗌,2004,7,29.93,2022,2,11,10000,0,126.908253751798@37.519546350496
11560,영등포구,영등포동2가,28-153,오스본 오피스텔,2005,4,23.52,2022,2,27,11300,0,126.910058896319@37.5219169879974
11560,영등포구,영등포동4가,117-2,브라운시티,2013,3,48.56,2022,2,10,12000,0,126.90262899638@37.5188812555195
11560,영등포구,영등포동4가,117-7,스퀘어뷰,2016,5,28.82,2022,2,23,12000,30,126.902493799292@37.5188767092256
11560,영등포구,영등포동7가,94-64,영등포 리버텔,2004,6,27.75,2022,2,7,11000,0,126.910825427983@37.5251711560669
11560,영등포구,영등포동7가,94-190,토방트윈빌(B),2002,2,23.49,2022,2,19,9000,0,126.909290233884@37.5235779148623
11560,영등포구,영등포동7가,94-64,영등포 리버텔,2004,5,25.57,2022,2,21,11000,0,126.910825427983@37.5251711560669
11560,영등포구,영등포동7가,94-329,넥스빌1,2002,4,25.81,2022,2,28,10000,0,126.90853042653@37.5242020397532
11560,영등포구,영등포동7가,94-50,미진오피스텔,2019,9,23.36,2022,2,28,5000,40,126.90871390636@37.5259323066772
11560,영등포구,여의도동,13-21,맨하탄21리빙텔,2001,11,36.54,2022,2,25,10000,25,126.921623234033@37.5295468874349
11560,영등포구,당산동3가,416,(416),1998,2,30.15,2022,2,11,13500,0,126.894266686685@37.5259098147417
11560,영등포구,당산동5가,34,태림빌,2002,3,24.02,2022,2,4,5000,33,126.900360435541@37.5338031034852
11560,영등포구,당산동5가,33-1,당산역 한강포스빌,2005,15,30.43,2022,2,15,14000,20,126.899179444013@37.5349951068731
11560,영등포구,당산동5가,9-2,당산 삼성쉐르빌,2013,8,25.92,2022,2,26,11000,32,126.90056823122@37.5332461088275
11560,영등포구,당산동,121-44,한산 오피스텔,2010,13,23.36,2022,2,11,6000,30,126.907319572349@37.5308970288076
11560,영등포구,도림동,266-2,타원벨라움,2004,9,28.22,2022,2,9,13650,0,126.896044916281@37.5082245787887
11560,영등포구,도림동,265-1,도림동 하나아파텔(1차),2003,5,30.24,2022,2,12,10000,27,126.895977233519@37.5078408992242
11560,영등포구,도림동,819,대우미래사랑,2004,11,29.38,2022,2,19,12000,0,126.900564286316@37.5114480352746
11560,영등포구,도림동,819,대우미래사랑,2004,8,29.57,2022,2,19,11000,10,126.900564286316@37.5114480352746
11560,영등포구,문래동3가,83-3,문래동대동오피스텔,1998,4,30.02,2022,2,15,11000,0,126.890593441835@37.5199922921534
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,7,25.97,2022,2,3,12500,0,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,10,25.97,2022,2,5,10000,10,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,3,25.93,2022,2,5,12600,0,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,6,25.93,2022,2,10,10000,15,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,6,25.93,2022,2,15,12000,0,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,7,28.36,2022,2,15,8000,30,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,11,25.97,2022,2,24,8000,18,126.88384073097@37.5171863864547
11560,영등포구,양평동2가,43-5,동서네모베네하우스,2019,16,23.97,2022,2,14,12000,23,126.882616158079@37.5251339287519
11560,영등포구,양평동3가,16,양평동우림 이 비지센타,2003,14,30.0,2022,2,9,13000,0,126.887954920391@37.5257731513951
11560,영등포구,양평동4가,32-8,그랑드빌,2003,6,26.82,2022,2,19,8000,30,126.897312658387@37.5347939967762
11560,영등포구,신길동,96-13,피오에스오피스텔,2003,4,23.8,2022,2,14,12500,0,126.91988269724@37.5141380974683
11560,영등포구,영등포동5가,81-1,영포복합건물,2002,5,23.4,2022,3,28,13000,0,126.906023750795@37.5219579654019
11560,영등포구,영등포동6가,3-2,양우화인텔,1999,6,27.26,2022,3,5,6000,40,126.904311103972@37.5208915820036
11560,영등포구,여의도동,13-16,여의도 플렉시움 오피스텔,2003,9,37.63,2022,3,8,8000,22,126.920289151819@37.5304899676723
11560,영등포구,당산동5가,34,태림빌,2002,7,23.71,2022,3,4,5000,35,126.900360435541@37.5338031034852
11560,영등포구,당산동6가,237-5,써미트빌,2003,6,23.52,2022,3,24,3000,40,126.904296754042@37.5340717327084
11560,영등포구,당산동,121-107,현대뉴스타오피스텔,1993,6,23.18,2022,3,2,11000,0,126.907931002608@37.5278576016381
11560,영등포구,당산동,121-44,한산 오피스텔,2010,7,23.36,2022,3,11,6000,0,126.907319572349@37.5308970288076
11560,영등포구,당산동,121-107,현대뉴스타오피스텔,1993,6,27.54,2022,3,15,13000,0,126.907931002608@37.5278576016381
11560,영등포구,당산동,121-243,신동인오피스텔,2012,4,31.5,2022,3,28,14000,0,126.908515052332@37.526118802805
11560,영등포구,도림동,266-2,타원벨라움,2004,3,35.78,2022,3,10,11000,35,126.896044916281@37.5082245787887
11560,영등포구,도림동,819,대우미래사랑,2004,12,29.57,2022,3,11,6000,35,126.900564286316@37.5114480352746
11560,영등포구,도림동,265-1,도림동 하나아파텔(1차),2003,4,30.24,2022,3,11,5900,40,126.895977233519@37.5078408992242
11560,영등포구,도림동,265-1,도림동 하나아파텔(1차),2003,6,48.32,2022,3,18,13500,30,126.895977233519@37.5078408992242
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,2,25.93,2022,3,21,6000,30,126.88384073097@37.5171863864547
11560,영등포구,문래동6가,26,문래동 대우 이안,2004,5,56.1,2022,3,22,2000,40,126.886818565978@37.5205678781119
11560,영등포구,양평동2가,43-14,CO-OP Residence/오목교,2004,15,26.38,2022,3,14,13000,0,126.883256532527@37.5258084397285
11560,영등포구,영등포동1가,76,스페이스 오피스텔,2006,4,28.94,2022,4,29,5000,39,126.913786232608@37.5176508520766
11560,영등포구,영등포동1가,76,스페이스 오피스텔,2006,4,28.89,2022,4,30,7000,38,126.913786232608@37.5176508520766
11560,영등포구,영등포동2가,28-152,예닮채,2013,6,28.52,2022,4,6,6000,0,126.91020493375@37.5219793329189
11560,영등포구,영등포동7가,94-356,넥스빌Ⅲ,2002,5,25.2,2022,4,19,14000,0,126.908831086261@37.5243784012492
11560,영등포구,영등포동7가,29-126,포레비떼,2003,5,26.54,2022,4,28,12597,25,126.908784651213@37.5234861598716
11560,영등포구,여의도동,17-9,더하우스 소호 여의도 오피스텔,2017,10,23.63,2022,4,11,12000,33,126.918146579646@37.526586607146
11560,영등포구,당산동1가,458,강남,2012,2,56.58,2022,4,4,3000,35,126.898701186741@37.5221806616717
11560,영등포구,당산동6가,306-1,그린빌,2002,9,35.06,2022,4,9,9000,0,126.902248434815@37.5349263160692
11560,영등포구,당산동,121-44,한산 오피스텔,2010,10,23.36,2022,4,7,5500,30,126.907319572349@37.5308970288076
11560,영등포구,당산동,121-44,한산 오피스텔,2010,10,23.36,2022,4,9,5000,35,126.907319572349@37.5308970288076
11560,영등포구,당산동,121-44,한산 오피스텔,2010,5,23.36,2022,4,28,4000,40,126.907319572349@37.5308970288076
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,9,25.93,2022,4,16,13000,2,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,2,25.93,2022,4,20,12600,0,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,3,25.93,2022,4,21,12500,0,126.88384073097@37.5171863864547
11560,영등포구,문래동6가,34-1,문래크라운팰리스,2018,3,28.17,2022,4,12,12000,30,126.885822476851@37.5206351749676
11560,영등포구,양평동2가,19-4,양평동 오피스텔,2004,4,31.98,2022,4,13,13800,0,126.88386444527@37.5227432902165
11560,영등포구,양평동3가,17-1,양평동 우림보보카운티 오피스텔,2003,6,25.42,2022,4,23,11000,0,126.887173402336@37.5258023306811
11560,영등포구,양평동4가,32-8,그랑드빌,2003,7,26.82,2022,4,30,12000,0,126.897312658387@37.5347939967762
11560,영등포구,양평동5가,92,대우미래사랑2차,2004,2,65.28,2022,4,13,12500,0,126.894358905999@37.5394503145288
11560,영등포구,영등포동1가,76,스페이스 오피스텔,2006,3,28.89,2022,5,4,11000,8,126.913786232608@37.5176508520766
11560,영등포구,영등포동2가,28-152,예닮채,2013,7,28.52,2022,5,10,10000,0,126.91020493375@37.5219793329189
11560,영등포구,영등포동6가,67-1,윤성타워텔,1998,9,33.22,2022,5,11,4000,40,126.903289977129@37.5210704062446
11560,영등포구,영등포동7가,94-190,토방트윈빌(B),2002,5,23.49,2022,5,12,9000,0,126.909290233884@37.5235779148623
11560,영등포구,영등포동7가,94-330,은성오피스텔,2002,4,27.39,2022,5,16,12500,25,126.908694144264@37.524267781349
11560,영등포구,영등포동7가,94-356,넥스빌Ⅲ,2002,2,23.91,2022,5,23,9000,30,126.908831086261@37.5243784012492
11560,영등포구,영등포동8가,86,당산역 리버리치 오피스텔,2016,4,38.87,2022,5,11,13000,38,126.905420456184@37.5315421746642
11560,영등포구,여의도동,15-14,여의도 프리베로 오피스텔,2004,4,27.92,2022,5,14,14000,0,126.919625686763@37.5283207854919
11560,영등포구,여의도동,13-21,맨하탄21리빙텔,2001,9,36.72,2022,5,19,12000,0,126.921623234033@37.5295468874349
11560,영등포구,당산동1가,458,강남,2012,2,56.2,2022,5,23,10500,0,126.898701186741@37.5221806616717
11560,영등포구,당산동1가,458,강남,2012,2,56.2,2022,5,23,10500,0,126.898701186741@37.5221806616717
11560,영등포구,당산동5가,8,데시앙루브 오피스텔,2014,14,28.24,2022,5,16,12000,35,126.900032896806@37.5323774035327
11560,영등포구,당산동6가,237-5,써미트빌,2003,6,23.52,2022,5,23,3000,40,126.904296754042@37.5340717327084
11560,영등포구,당산동6가,237-5,써미트빌,2003,4,31.5,2022,5,30,5000,40,126.904296754042@37.5340717327084
11560,영등포구,당산동,121-44,한산 오피스텔,2010,14,24.09,2022,5,9,6000,30,126.907319572349@37.5308970288076
11560,영등포구,도림동,819,대우미래사랑,2004,15,29.38,2022,5,6,14000,0,126.900564286316@37.5114480352746
11560,영등포구,문래동3가,83-3,문래동대동오피스텔,1998,8,30.11,2022,5,10,10000,17,126.890593441835@37.5199922921534
11560,영등포구,문래동3가,83-3,문래동대동오피스텔,1998,8,30.11,2022,5,10,10000,20,126.890593441835@37.5199922921534
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,5,25.93,2022,5,10,13000,0,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,12,25.93,2022,5,21,12500,0,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,12,25.93,2022,5,26,11000,0,126.88384073097@37.5171863864547
11560,영등포구,양평동2가,1-1,신동아하이팰리스,2005,10,88.61,2022,5,3,13000,0,126.884667295321@37.5219038270675
11560,영등포구,영등포동2가,28-119,블루오션,2019,3,26.72,2022,6,18,10000,20,126.911639878402@37.5205673119227
11560,영등포구,영등포동7가,94-57,은석오피스텔,2010,7,25.08,2022,6,10,12600,0,126.908610410953@37.5256267640287
11560,영등포구,영등포동7가,94-190,토방트윈빌(B),2002,5,23.49,2022,6,14,9500,0,126.909290233884@37.5235779148623
11560,영등포구,당산동1가,458,강남,2012,2,56.58,2022,6,18,5000,23,126.898701186741@37.5221806616717
11560,영등포구,도림동,819,대우미래사랑,2004,14,29.57,2022,6,17,12000,20,126.900564286316@37.5114480352746
11560,영등포구,도림동,819,대우미래사랑,2004,11,29.57,2022,6,25,12000,0,126.900564286316@37.5114480352746
11560,영등포구,도림동,265-1,도림동 하나아파텔(1차),2003,4,30.24,2022,6,30,5000,40,126.895977233519@37.5078408992242
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,9,25.93,2022,6,2,12700,0,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,9,25.93,2022,6,14,13100,0,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,5,25.93,2022,6,18,13000,0,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,2,25.93,2022,6,23,12000,0,126.88384073097@37.5171863864547
11560,영등포구,양평동2가,43-14,CO-OP Residence/오목교,2004,3,26.38,2022,6,21,12000,0,126.883256532527@37.5258084397285
11560,영등포구,양평동3가,17-1,양평동 우림보보카운티 오피스텔,2003,4,25.42,2022,6,6,12000,0,126.887173402336@37.5258023306811
11560,영등포구,영등포동2가,29-80,(29-80),2012,6,24.6,2022,7,1,3000,40,126.910119296478@37.5221795124562
11560,영등포구,영등포동2가,333,지뗌,2004,9,29.93,2022,7,26,6000,30,126.908253751798@37.519546350496
11560,영등포구,영등포동2가,28-151,인정타운,2013,7,25.85,2022,7,28,2500,23,126.91031906697@37.5220278085049
11560,영등포구,영등포동2가,333,지뗌,2004,10,29.93,2022,7,29,14000,0,126.908253751798@37.519546350496
11560,영등포구,영등포동6가,3-2,양우화인텔,1999,7,27.28,2022,7,1,13000,30,126.904311103972@37.5208915820036
11560,영등포구,영등포동7가,94-64,영등포 리버텔,2004,6,27.75,2022,7,6,3000,40,126.910825427983@37.5251711560669
11560,영등포구,영등포동7가,94-64,영등포 리버텔,2004,12,28.53,2022,7,8,13000,0,126.910825427983@37.5251711560669
11560,영등포구,영등포동7가,94-189,토방트윈빌(A),2002,2,23.49,2022,7,8,12000,0,126.909198028602@37.5237104604627
11560,영등포구,영등포동7가,94-356,넥스빌Ⅲ,2002,6,24.12,2022,7,29,14000,0,126.908831086261@37.5243784012492
11560,영등포구,당산동5가,34,태림빌,2002,9,24.02,2022,7,2,5000,40,126.900360435541@37.5338031034852
11560,영등포구,당산동5가,8,데시앙루브 오피스텔,2014,8,28.24,2022,7,5,13000,35,126.900032896806@37.5323774035327
11560,영등포구,당산동6가,237-5,써미트빌,2003,6,23.52,2022,7,5,3000,40,126.904296754042@37.5340717327084
11560,영등포구,당산동,121-44,한산 오피스텔,2010,11,24.09,2022,7,1,6000,30,126.907319572349@37.5308970288076
11560,영등포구,당산동,121-44,한산 오피스텔,2010,13,23.36,2022,7,8,5000,26,126.907319572349@37.5308970288076
11560,영등포구,당산동,121-44,한산 오피스텔,2010,8,24.09,2022,7,11,5000,35,126.907319572349@37.5308970288076
11560,영등포구,당산동,121-141,노들리안 오피스텔1,2011,3,29.16,2022,7,12,10000,27,126.908930413936@37.5267282204642
11560,영등포구,문래동3가,83-3,문래동대동오피스텔,1998,7,30.11,2022,7,6,11550,10,126.890593441835@37.5199922921534
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,2,25.93,2022,7,2,10000,12,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,2,28.4,2022,7,13,12120,0,126.88384073097@37.5171863864547
11560,영등포구,문래동5가,23-4,명지 페르마타,2004,11,25.93,2022,7,18,13230,0,126.88384073097@37.5171863864547
11560,영등포구,양평동2가,43-5,동서네모베네하우스,2019,13,23.98,2022,7,5,10000,37,126.882616158079@37.5251339287519
11560,영등포구,양평동2가,43-6,삼성코코빌,2014,4,24.21,2022,7,18,10000,29,126.882367800442@37.5251819757354
11560,영등포구,양평동2가,43-6,삼성코코빌,2014,2,24.21,2022,7,25,10000,40,126.882367800442@37.5251819757354
11560,영등포구,양평동2가,43-6,삼성코코빌,2014,2,24.21,2022,7,26,10000,40,126.882367800442@37.5251819757354
11560,영등포구,양평동2가,19-4,양평동 오피스텔,2004,3,31.98,2022,7,30,13000,0,126.88386444527@37.5227432902165
11560,영등포구,대림동,629-35,한성메르디앙,2003,8,27.32,2022,7,16,13000,10,126.894491592997@37.5062872481093
11560,영등포구,영등포동1가,110-6,여의도 노블루체91,2021,8,23.56,2022,8,13,13500,40,126.911220938163@37.5177291395958
11560,영등포구,영등포동2가,333,지뗌,2004,10,29.93,2022,8,31,4000,40,126.908253751798@37.519546350496
11560,영등포구,영등포동7가,94-64,영등포 리버텔,2004,5,27.75,2022,8,2,11500,0,126.910825427983@37.5251711560669
11560,영등포구,영등포동7가,94-50,미진오피스텔,2019,4,23.36,2022,8,8,9000,21,126.90871390636@37.5259323066772
11560,영등포구,영등포동7가,94-186,(94-186),2003,3,25.45,2022,8,9,12000,20,126.908913047288@37.5241143921759
11560,영등포구,당산동3가,80-1,리앤나빌리지,2004,2,30.85,2022,8,5,12000,20,126.898352127969@37.5256877288287
11560,영등포구,당산동3가,80-1,리앤나빌리지,2004,2,30.85,2022,8,16,13500,33,126.898352127969@37.5256877288287
11560,영등포구,당산동,121-107,현대뉴스타오피스텔,1993,7,27.54,2022,8,25,11000,0,126.907931002608@37.5278576016381
11560,영등포구,당산동,121-44,한산 오피스텔,2010,7,23.36,2022,8,27,6000,30,126.907319572349@37.5308970288076
